,Descubrir,Lenguaje,Técnica,Resolucion,Píxeles,Ciclos
1626,Descubrir,c,normal-03,448,200704,2360421.0
1627,Descubrir,c,normal-03,448,200704,2512808.0
1628,Descubrir,c,normal-03,448,200704,2396940.0
1629,Descubrir,c,normal-03,448,200704,2644153.0
1630,Descubrir,c,normal-03,448,200704,3256698.0
1631,Descubrir,c,normal-03,448,200704,2395031.0
1632,Descubrir,c,normal-03,448,200704,2451603.0
1633,Descubrir,c,normal-03,448,200704,2476406.0
1634,Descubrir,c,normal-03,448,200704,2425336.0
1635,Descubrir,c,normal-03,448,200704,2527807.0
1636,Descubrir,c,normal-03,448,200704,2591006.0
1637,Descubrir,c,normal-03,448,200704,2593544.0
1638,Descubrir,c,normal-03,448,200704,2472615.0
1639,Descubrir,c,normal-03,448,200704,2441366.0
1640,Descubrir,c,normal-03,448,200704,2424654.0
1641,Descubrir,c,normal-03,448,200704,2663640.0
1642,Descubrir,c,normal-03,448,200704,2613020.0
1643,Descubrir,c,normal-03,448,200704,2617285.0
1644,Descubrir,c,normal-03,448,200704,2340407.0
1645,Descubrir,c,normal-03,448,200704,2518317.0
1646,Descubrir,c,normal-03,448,200704,2449633.0
1647,Descubrir,c,normal-03,448,200704,2512172.0
1648,Descubrir,c,normal-03,448,200704,2387748.0
1649,Descubrir,c,normal-03,448,200704,2441737.0
1650,Descubrir,c,normal-03,512,262144,3193269.0
1651,Descubrir,c,normal-03,512,262144,3142157.0
1652,Descubrir,c,normal-03,512,262144,3221528.0
1653,Descubrir,c,normal-03,512,262144,3188750.0
1654,Descubrir,c,normal-03,512,262144,3248133.0
1655,Descubrir,c,normal-03,512,262144,3156988.0
1656,Descubrir,c,normal-03,512,262144,3157905.0
1657,Descubrir,c,normal-03,512,262144,3263704.0
1658,Descubrir,c,normal-03,512,262144,3170384.0
1659,Descubrir,c,normal-03,512,262144,3179248.0
1660,Descubrir,c,normal-03,512,262144,3427020.0
1661,Descubrir,c,normal-03,512,262144,3413646.0
1662,Descubrir,c,normal-03,512,262144,14964853.0
1663,Descubrir,c,normal-03,512,262144,3280230.0
1664,Descubrir,c,normal-03,512,262144,3139712.0
1665,Descubrir,c,normal-03,512,262144,3192875.0
1666,Descubrir,c,normal-03,512,262144,3242352.0
1667,Descubrir,c,normal-03,512,262144,3214045.0
1668,Descubrir,c,normal-03,512,262144,3159624.0
1669,Descubrir,c,normal-03,512,262144,3146286.0
1670,Descubrir,c,normal-03,512,262144,3227074.0
1671,Descubrir,c,normal-03,512,262144,3193918.0
1672,Descubrir,c,normal-03,512,262144,3154885.0
1673,Descubrir,c,normal-03,512,262144,3164471.0
1674,Descubrir,c,normal-03,512,262144,3280295.0
1675,Descubrir,c,normal-03,512,262144,3153086.0
1676,Descubrir,c,normal-03,512,262144,3176195.0
1677,Descubrir,c,normal-03,512,262144,3153333.0
1678,Descubrir,c,normal-03,512,262144,3245011.0
1679,Descubrir,c,normal-03,512,262144,3105653.0
1680,Descubrir,c,normal-03,576,331776,4387993.0
1681,Descubrir,c,normal-03,576,331776,4275225.0
1682,Descubrir,c,normal-03,576,331776,3967719.0
1683,Descubrir,c,normal-03,576,331776,4043771.0
1684,Descubrir,c,normal-03,576,331776,4310494.0
1685,Descubrir,c,normal-03,576,331776,4105717.0
1686,Descubrir,c,normal-03,576,331776,4153192.0
1687,Descubrir,c,normal-03,576,331776,4153515.0
1688,Descubrir,c,normal-03,576,331776,4100796.0
1689,Descubrir,c,normal-03,576,331776,4205091.0
1690,Descubrir,c,normal-03,576,331776,4253387.0
1691,Descubrir,c,normal-03,576,331776,4259515.0
1692,Descubrir,c,normal-03,576,331776,3914495.0
1693,Descubrir,c,normal-03,576,331776,4204829.0
1694,Descubrir,c,normal-03,576,331776,3923363.0
1695,Descubrir,c,normal-03,576,331776,3941906.0
1696,Descubrir,c,normal-03,576,331776,4048734.0
1697,Descubrir,c,normal-03,576,331776,4055207.0
1698,Descubrir,c,normal-03,576,331776,3989112.0
1699,Descubrir,c,normal-03,576,331776,4300417.0
1700,Descubrir,c,normal-03,576,331776,4088426.0
1701,Descubrir,c,normal-03,576,331776,3911773.0
1702,Descubrir,c,normal-03,576,331776,4284831.0
1703,Descubrir,c,normal-03,576,331776,4069551.0
1704,Descubrir,c,normal-03,576,331776,3952346.0
1705,Descubrir,c,normal-03,576,331776,4179687.0
1706,Descubrir,c,normal-03,576,331776,4007867.0
1707,Descubrir,c,normal-03,576,331776,3939493.0
1708,Descubrir,c,normal-03,576,331776,4079185.0
1709,Descubrir,c,normal-03,576,331776,3938135.0
1710,Descubrir,c,normal-03,640,409600,5028445.0
1711,Descubrir,c,normal-03,640,409600,4917530.0
1712,Descubrir,c,normal-03,640,409600,5309085.0
1713,Descubrir,c,normal-03,640,409600,5137109.0
1714,Descubrir,c,normal-03,640,409600,4910628.0
1715,Descubrir,c,normal-03,640,409600,5024323.0
1716,Descubrir,c,normal-03,640,409600,4980369.0
1717,Descubrir,c,normal-03,640,409600,5368799.0
1718,Descubrir,c,normal-03,640,409600,5059106.0
1719,Descubrir,c,normal-03,640,409600,4912484.0
1720,Descubrir,c,normal-03,640,409600,4992389.0
1721,Descubrir,c,normal-03,640,409600,5037864.0
1722,Descubrir,c,normal-03,640,409600,4904730.0
1723,Descubrir,c,normal-03,640,409600,4921387.0
1724,Descubrir,c,normal-03,640,409600,5310990.0
1725,Descubrir,c,normal-03,640,409600,5339490.0
1726,Descubrir,c,normal-03,640,409600,4967739.0
1727,Descubrir,c,normal-03,640,409600,5140294.0
1728,Descubrir,c,normal-03,640,409600,5334872.0
1729,Descubrir,c,normal-03,640,409600,4902058.0
1730,Descubrir,c,normal-03,640,409600,5528368.0
1731,Descubrir,c,normal-03,640,409600,5194575.0
1732,Descubrir,c,normal-03,640,409600,4939959.0
1733,Descubrir,c,normal-03,640,409600,5153937.0
1734,Descubrir,c,normal-03,640,409600,5008444.0
1735,Descubrir,c,normal-03,640,409600,5157963.0
1736,Descubrir,c,normal-03,640,409600,5020932.0
1737,Descubrir,c,normal-03,640,409600,5184907.0
1738,Descubrir,c,normal-03,640,409600,5147434.0
1739,Descubrir,c,normal-03,640,409600,7873594.0
1740,Descubrir,c,normal-03,704,495616,6810613.0
1741,Descubrir,c,normal-03,704,495616,6088984.0
1742,Descubrir,c,normal-03,704,495616,6468795.0
1743,Descubrir,c,normal-03,704,495616,7593642.0
1744,Descubrir,c,normal-03,704,495616,6246413.0
1745,Descubrir,c,normal-03,704,495616,6109231.0
1746,Descubrir,c,normal-03,704,495616,5983838.0
1747,Descubrir,c,normal-03,704,495616,6097369.0
1748,Descubrir,c,normal-03,704,495616,6075310.0
1749,Descubrir,c,normal-03,704,495616,11908747.0
1750,Descubrir,c,normal-03,704,495616,6098626.0
1751,Descubrir,c,normal-03,704,495616,5891448.0
1752,Descubrir,c,normal-03,704,495616,6256222.0
1753,Descubrir,c,normal-03,704,495616,6750335.0
1754,Descubrir,c,normal-03,704,495616,6383750.0
1755,Descubrir,c,normal-03,704,495616,6588986.0
1756,Descubrir,c,normal-03,704,495616,6359375.0
1757,Descubrir,c,normal-03,704,495616,6214658.0
1758,Descubrir,c,normal-03,704,495616,6330372.0
1759,Descubrir,c,normal-03,704,495616,12614077.0
1760,Descubrir,c,normal-03,704,495616,6160864.0
1761,Descubrir,c,normal-03,704,495616,6282877.0
1762,Descubrir,c,normal-03,704,495616,6033085.0
1763,Descubrir,c,normal-03,704,495616,6009151.0
1764,Descubrir,c,normal-03,704,495616,5965546.0
1765,Descubrir,c,normal-03,704,495616,12917945.0
1766,Descubrir,c,normal-03,704,495616,5979544.0
1767,Descubrir,c,normal-03,704,495616,5807522.0
1768,Descubrir,c,normal-03,704,495616,6056695.0
1769,Descubrir,c,normal-03,704,495616,6036489.0
1770,Descubrir,c,normal-03,768,589824,6837827.0
1771,Descubrir,c,normal-03,768,589824,7251633.0
1772,Descubrir,c,normal-03,768,589824,7053090.0
1773,Descubrir,c,normal-03,768,589824,7428719.0
1774,Descubrir,c,normal-03,768,589824,7204260.0
1775,Descubrir,c,normal-03,768,589824,7158429.0
1776,Descubrir,c,normal-03,768,589824,8429770.0
1777,Descubrir,c,normal-03,768,589824,7106987.0
1778,Descubrir,c,normal-03,768,589824,7581229.0
1779,Descubrir,c,normal-03,768,589824,7074793.0
1780,Descubrir,c,normal-03,768,589824,7452728.0
1781,Descubrir,c,normal-03,768,589824,7459969.0
1782,Descubrir,c,normal-03,768,589824,7027497.0
1783,Descubrir,c,normal-03,768,589824,7210712.0
1784,Descubrir,c,normal-03,768,589824,7181425.0
1785,Descubrir,c,normal-03,768,589824,7111681.0
1786,Descubrir,c,normal-03,768,589824,7516734.0
1787,Descubrir,c,normal-03,768,589824,7224054.0
1788,Descubrir,c,normal-03,768,589824,7453495.0
1789,Descubrir,c,normal-03,768,589824,7383883.0
1790,Descubrir,c,normal-03,768,589824,7345180.0
1791,Descubrir,c,normal-03,768,589824,7382025.0
1792,Descubrir,c,normal-03,768,589824,7098042.0
1793,Descubrir,c,normal-03,768,589824,7195473.0
1794,Descubrir,c,normal-03,768,589824,7294033.0
1795,Descubrir,c,normal-03,768,589824,7216139.0
1796,Descubrir,c,normal-03,768,589824,7306545.0
1797,Descubrir,c,normal-03,768,589824,7346375.0
1798,Descubrir,c,normal-03,768,589824,7658956.0
1799,Descubrir,c,normal-03,768,589824,7233889.0
1800,Descubrir,c,normal-03,832,692224,8408021.0
1801,Descubrir,c,normal-03,832,692224,17963138.0
1802,Descubrir,c,normal-03,832,692224,8430696.0
1803,Descubrir,c,normal-03,832,692224,8751109.0
1804,Descubrir,c,normal-03,832,692224,8201617.0
1805,Descubrir,c,normal-03,832,692224,8639440.0
1806,Descubrir,c,normal-03,832,692224,8894087.0
1807,Descubrir,c,normal-03,832,692224,8324016.0
1808,Descubrir,c,normal-03,832,692224,8764691.0
1809,Descubrir,c,normal-03,832,692224,8469738.0
1810,Descubrir,c,normal-03,832,692224,8680352.0
1811,Descubrir,c,normal-03,832,692224,8781878.0
1812,Descubrir,c,normal-03,832,692224,8671302.0
1813,Descubrir,c,normal-03,832,692224,8402702.0
1814,Descubrir,c,normal-03,832,692224,8939103.0
1815,Descubrir,c,normal-03,832,692224,8444400.0
1816,Descubrir,c,normal-03,832,692224,9273329.0
1817,Descubrir,c,normal-03,832,692224,8421596.0
1818,Descubrir,c,normal-03,832,692224,8372551.0
1819,Descubrir,c,normal-03,832,692224,8717664.0
1820,Descubrir,c,normal-03,832,692224,8264119.0
1821,Descubrir,c,normal-03,832,692224,8308922.0
1822,Descubrir,c,normal-03,832,692224,9101884.0
1823,Descubrir,c,normal-03,832,692224,8587859.0
1824,Descubrir,c,normal-03,832,692224,8576708.0
1825,Descubrir,c,normal-03,832,692224,8294866.0
1826,Descubrir,c,normal-03,832,692224,31658310.0
1827,Descubrir,c,normal-03,832,692224,8990498.0
1828,Descubrir,c,normal-03,832,692224,8603694.0
1829,Descubrir,c,normal-03,832,692224,8823682.0
1830,Descubrir,c,normal-03,896,802816,9821354.0
1831,Descubrir,c,normal-03,896,802816,9865043.0
1832,Descubrir,c,normal-03,896,802816,10022579.0
1833,Descubrir,c,normal-03,896,802816,10720800.0
1834,Descubrir,c,normal-03,896,802816,10289671.0
1835,Descubrir,c,normal-03,896,802816,10520032.0
1836,Descubrir,c,normal-03,896,802816,16902132.0
1837,Descubrir,c,normal-03,896,802816,9874445.0
1838,Descubrir,c,normal-03,896,802816,9803703.0
1839,Descubrir,c,normal-03,896,802816,9850638.0
1840,Descubrir,c,normal-03,896,802816,11665708.0
1841,Descubrir,c,normal-03,896,802816,31034096.0
1842,Descubrir,c,normal-03,896,802816,9686207.0
1843,Descubrir,c,normal-03,896,802816,10310139.0
1844,Descubrir,c,normal-03,896,802816,10549639.0
1845,Descubrir,c,normal-03,896,802816,9875585.0
1846,Descubrir,c,normal-03,896,802816,9684086.0
1847,Descubrir,c,normal-03,896,802816,11344189.0
1848,Descubrir,c,normal-03,896,802816,9831917.0
1849,Descubrir,c,normal-03,896,802816,10150572.0
1850,Descubrir,c,normal-03,896,802816,10060077.0
1851,Descubrir,c,normal-03,896,802816,9836147.0
1852,Descubrir,c,normal-03,896,802816,9796911.0
1853,Descubrir,c,normal-03,896,802816,10259763.0
1854,Descubrir,c,normal-03,896,802816,10385264.0
1855,Descubrir,c,normal-03,896,802816,27984272.0
1856,Descubrir,c,normal-03,896,802816,9853828.0
1857,Descubrir,c,normal-03,896,802816,9856801.0
1858,Descubrir,c,normal-03,896,802816,10102378.0
1859,Descubrir,c,normal-03,896,802816,9605861.0
1860,Descubrir,c,normal-03,960,921600,11180915.0
1861,Descubrir,c,normal-03,960,921600,11180796.0
1862,Descubrir,c,normal-03,960,921600,12099834.0
1863,Descubrir,c,normal-03,960,921600,18482160.0
1864,Descubrir,c,normal-03,960,921600,11455957.0
1865,Descubrir,c,normal-03,960,921600,11647893.0
1866,Descubrir,c,normal-03,960,921600,11380495.0
1867,Descubrir,c,normal-03,960,921600,12943871.0
1868,Descubrir,c,normal-03,960,921600,11281359.0
1869,Descubrir,c,normal-03,960,921600,11765606.0
1870,Descubrir,c,normal-03,960,921600,11644784.0
1871,Descubrir,c,normal-03,960,921600,11448106.0
1872,Descubrir,c,normal-03,960,921600,12448585.0
1873,Descubrir,c,normal-03,960,921600,11901328.0
1874,Descubrir,c,normal-03,960,921600,11596071.0
1875,Descubrir,c,normal-03,960,921600,11976307.0
1876,Descubrir,c,normal-03,960,921600,11161017.0
1877,Descubrir,c,normal-03,960,921600,11371613.0
1878,Descubrir,c,normal-03,960,921600,11734654.0
1879,Descubrir,c,normal-03,960,921600,11253131.0
1880,Descubrir,c,normal-03,960,921600,11548242.0
1881,Descubrir,c,normal-03,960,921600,11337697.0
1882,Descubrir,c,normal-03,960,921600,12251085.0
1883,Descubrir,c,normal-03,960,921600,11658461.0
1884,Descubrir,c,normal-03,960,921600,11110865.0
1885,Descubrir,c,normal-03,960,921600,11748566.0
1886,Descubrir,c,normal-03,960,921600,12067898.0
1887,Descubrir,c,normal-03,960,921600,11292787.0
1888,Descubrir,c,normal-03,960,921600,12046702.0
1889,Descubrir,c,normal-03,960,921600,12082733.0
1890,Descubrir,c,normal-03,1024,1048576,13489654.0
1891,Descubrir,c,normal-03,1024,1048576,25119616.0
1892,Descubrir,c,normal-03,1024,1048576,12667820.0
1893,Descubrir,c,normal-03,1024,1048576,12930942.0
1894,Descubrir,c,normal-03,1024,1048576,13205246.0
1895,Descubrir,c,normal-03,1024,1048576,13349698.0
1896,Descubrir,c,normal-03,1024,1048576,13065667.0
1897,Descubrir,c,normal-03,1024,1048576,26482076.0
1898,Descubrir,c,normal-03,1024,1048576,12752648.0
1899,Descubrir,c,normal-03,1024,1048576,13031254.0
1900,Descubrir,c,normal-03,1024,1048576,36415916.0
1901,Descubrir,c,normal-03,1024,1048576,13032958.0
1902,Descubrir,c,normal-03,1024,1048576,13028448.0
1903,Descubrir,c,normal-03,1024,1048576,30298542.0
1904,Descubrir,c,normal-03,1024,1048576,14155413.0
1905,Descubrir,c,normal-03,1024,1048576,27480408.0
1906,Descubrir,c,normal-03,1024,1048576,13723609.0
1907,Descubrir,c,normal-03,1024,1048576,13602326.0
1908,Descubrir,c,normal-03,1024,1048576,13226304.0
1909,Descubrir,c,normal-03,1024,1048576,28470088.0
1910,Descubrir,c,normal-03,1024,1048576,12919928.0
1911,Descubrir,c,normal-03,1024,1048576,13086561.0
1912,Descubrir,c,normal-03,1024,1048576,28040484.0
1913,Descubrir,c,normal-03,1024,1048576,13121242.0
1914,Descubrir,c,normal-03,1024,1048576,13309874.0
1915,Descubrir,c,normal-03,1024,1048576,17407880.0
1916,Descubrir,c,normal-03,1024,1048576,13499179.0
1917,Descubrir,c,normal-03,1024,1048576,26859864.0
1918,Descubrir,c,normal-03,1024,1048576,13169587.0
1919,Descubrir,c,normal-03,1024,1048576,13113515.0
1920,Descubrir,asm,normal,64,4096,17068.0
1921,Descubrir,asm,normal,64,4096,15736.0
1922,Descubrir,asm,normal,64,4096,14435.0
1923,Descubrir,asm,normal,64,4096,15782.0
1924,Descubrir,asm,normal,64,4096,15257.0
1925,Descubrir,asm,normal,64,4096,15281.0
1926,Descubrir,asm,normal,64,4096,15004.0
1927,Descubrir,asm,normal,64,4096,16141.0
1928,Descubrir,asm,normal,64,4096,14968.0
1929,Descubrir,asm,normal,64,4096,15081.0
1930,Descubrir,asm,normal,64,4096,15248.0
1931,Descubrir,asm,normal,64,4096,15492.0
1932,Descubrir,asm,normal,64,4096,15409.0
1933,Descubrir,asm,normal,64,4096,15257.0
1934,Descubrir,asm,normal,64,4096,14959.0
1935,Descubrir,asm,normal,64,4096,18778.0
1936,Descubrir,asm,normal,64,4096,15394.0
1937,Descubrir,asm,normal,64,4096,16088.0
1938,Descubrir,asm,normal,64,4096,15531.0
1939,Descubrir,asm,normal,64,4096,15070.0
1940,Descubrir,asm,normal,64,4096,15248.0
1941,Descubrir,asm,normal,64,4096,15421.0
1942,Descubrir,asm,normal,64,4096,14944.0
1943,Descubrir,asm,normal,64,4096,15555.0
1944,Descubrir,asm,normal,64,4096,15069.0
1945,Descubrir,asm,normal,64,4096,15036.0
1946,Descubrir,asm,normal,64,4096,15275.0
1947,Descubrir,asm,normal,64,4096,14420.0
1948,Descubrir,asm,normal,64,4096,14310.0
1949,Descubrir,asm,normal,64,4096,14834.0
1950,Descubrir,asm,normal,128,16384,58568.0
1951,Descubrir,asm,normal,128,16384,57540.0
1952,Descubrir,asm,normal,128,16384,60069.0
1953,Descubrir,asm,normal,128,16384,55008.0
1954,Descubrir,asm,normal,128,16384,58627.0
1955,Descubrir,asm,normal,128,16384,58410.0
1956,Descubrir,asm,normal,128,16384,95907.0
1957,Descubrir,asm,normal,128,16384,60564.0
1958,Descubrir,asm,normal,128,16384,57906.0
1959,Descubrir,asm,normal,128,16384,57904.0
1960,Descubrir,asm,normal,128,16384,58145.0
1961,Descubrir,asm,normal,128,16384,60602.0
1962,Descubrir,asm,normal,128,16384,58586.0
1963,Descubrir,asm,normal,128,16384,58747.0
1964,Descubrir,asm,normal,128,16384,55244.0
1965,Descubrir,asm,normal,128,16384,58297.0
1966,Descubrir,asm,normal,128,16384,59760.0
1967,Descubrir,asm,normal,128,16384,55154.0
1968,Descubrir,asm,normal,128,16384,58800.0
1969,Descubrir,asm,normal,128,16384,60139.0
1970,Descubrir,asm,normal,128,16384,62121.0
1971,Descubrir,asm,normal,128,16384,55160.0
1972,Descubrir,asm,normal,128,16384,58404.0
1973,Descubrir,asm,normal,128,16384,55532.0
1974,Descubrir,asm,normal,128,16384,58866.0
1975,Descubrir,asm,normal,128,16384,59751.0
1976,Descubrir,asm,normal,128,16384,55232.0
1977,Descubrir,asm,normal,128,16384,58574.0
1978,Descubrir,asm,normal,128,16384,54811.0
1979,Descubrir,asm,normal,128,16384,58040.0
1980,Descubrir,asm,normal,192,36864,117633.0
1981,Descubrir,asm,normal,192,36864,118065.0
1982,Descubrir,asm,normal,192,36864,124767.0
1983,Descubrir,asm,normal,192,36864,124365.0
1984,Descubrir,asm,normal,192,36864,124484.0
1985,Descubrir,asm,normal,192,36864,118104.0
1986,Descubrir,asm,normal,192,36864,117960.0
1987,Descubrir,asm,normal,192,36864,118371.0
1988,Descubrir,asm,normal,192,36864,117952.0
1989,Descubrir,asm,normal,192,36864,124686.0
1990,Descubrir,asm,normal,192,36864,118067.0
1991,Descubrir,asm,normal,192,36864,121645.0
1992,Descubrir,asm,normal,192,36864,125053.0
1993,Descubrir,asm,normal,192,36864,118291.0
1994,Descubrir,asm,normal,192,36864,119259.0
1995,Descubrir,asm,normal,192,36864,118773.0
1996,Descubrir,asm,normal,192,36864,118097.0
1997,Descubrir,asm,normal,192,36864,117877.0
1998,Descubrir,asm,normal,192,36864,118443.0
1999,Descubrir,asm,normal,192,36864,128940.0
2000,Descubrir,asm,normal,192,36864,124770.0
2001,Descubrir,asm,normal,192,36864,117779.0
2002,Descubrir,asm,normal,192,36864,127768.0
2003,Descubrir,asm,normal,192,36864,124362.0
2004,Descubrir,asm,normal,192,36864,124234.0
2005,Descubrir,asm,normal,192,36864,124285.0
2006,Descubrir,asm,normal,192,36864,117790.0
2007,Descubrir,asm,normal,192,36864,162215.0
2008,Descubrir,asm,normal,192,36864,117886.0
2009,Descubrir,asm,normal,192,36864,124678.0
2010,Descubrir,asm,normal,256,65536,209061.0
2011,Descubrir,asm,normal,256,65536,220592.0
2012,Descubrir,asm,normal,256,65536,269471.0
2013,Descubrir,asm,normal,256,65536,209246.0
2014,Descubrir,asm,normal,256,65536,267355.0
2015,Descubrir,asm,normal,256,65536,269554.0
2016,Descubrir,asm,normal,256,65536,210012.0
2017,Descubrir,asm,normal,256,65536,210185.0
2018,Descubrir,asm,normal,256,65536,254075.0
2019,Descubrir,asm,normal,256,65536,265660.0
2020,Descubrir,asm,normal,256,65536,209008.0
2021,Descubrir,asm,normal,256,65536,208755.0
2022,Descubrir,asm,normal,256,65536,209556.0
2023,Descubrir,asm,normal,256,65536,679856.0
2024,Descubrir,asm,normal,256,65536,220836.0
2025,Descubrir,asm,normal,256,65536,227167.0
2026,Descubrir,asm,normal,256,65536,220956.0
2027,Descubrir,asm,normal,256,65536,220720.0
2028,Descubrir,asm,normal,256,65536,210247.0
2029,Descubrir,asm,normal,256,65536,209241.0
2030,Descubrir,asm,normal,256,65536,209491.0
2031,Descubrir,asm,normal,256,65536,209699.0
2032,Descubrir,asm,normal,256,65536,240205.0
2033,Descubrir,asm,normal,256,65536,249144.0
2034,Descubrir,asm,normal,256,65536,220447.0
2035,Descubrir,asm,normal,256,65536,209776.0
2036,Descubrir,asm,normal,256,65536,227086.0
2037,Descubrir,asm,normal,256,65536,269545.0
2038,Descubrir,asm,normal,256,65536,209276.0
2039,Descubrir,asm,normal,256,65536,223363.0
2040,Descubrir,asm,normal,320,102400,344760.0
2041,Descubrir,asm,normal,320,102400,326039.0
2042,Descubrir,asm,normal,320,102400,344531.0
2043,Descubrir,asm,normal,320,102400,344427.0
2044,Descubrir,asm,normal,320,102400,326495.0
2045,Descubrir,asm,normal,320,102400,344546.0
2046,Descubrir,asm,normal,320,102400,326090.0
2047,Descubrir,asm,normal,320,102400,481098.0
2048,Descubrir,asm,normal,320,102400,326525.0
2049,Descubrir,asm,normal,320,102400,344757.0
2050,Descubrir,asm,normal,320,102400,352124.0
2051,Descubrir,asm,normal,320,102400,327192.0
2052,Descubrir,asm,normal,320,102400,421326.0
2053,Descubrir,asm,normal,320,102400,344677.0
2054,Descubrir,asm,normal,320,102400,326817.0
2055,Descubrir,asm,normal,320,102400,378660.0
2056,Descubrir,asm,normal,320,102400,326414.0
2057,Descubrir,asm,normal,320,102400,344469.0
2058,Descubrir,asm,normal,320,102400,326218.0
2059,Descubrir,asm,normal,320,102400,343745.0
2060,Descubrir,asm,normal,320,102400,326328.0
2061,Descubrir,asm,normal,320,102400,989360.0
2062,Descubrir,asm,normal,320,102400,326772.0
2063,Descubrir,asm,normal,320,102400,326307.0
2064,Descubrir,asm,normal,320,102400,381878.0
2065,Descubrir,asm,normal,320,102400,326194.0
2066,Descubrir,asm,normal,320,102400,343888.0
2067,Descubrir,asm,normal,320,102400,343780.0
2068,Descubrir,asm,normal,320,102400,387326.0
2069,Descubrir,asm,normal,320,102400,343128.0
2070,Descubrir,asm,normal,384,147456,516159.0
2071,Descubrir,asm,normal,384,147456,493548.0
2072,Descubrir,asm,normal,384,147456,494316.0
2073,Descubrir,asm,normal,384,147456,468767.0
2074,Descubrir,asm,normal,384,147456,494236.0
2075,Descubrir,asm,normal,384,147456,493786.0
2076,Descubrir,asm,normal,384,147456,468747.0
2077,Descubrir,asm,normal,384,147456,576815.0
2078,Descubrir,asm,normal,384,147456,603323.0
2079,Descubrir,asm,normal,384,147456,494081.0
2080,Descubrir,asm,normal,384,147456,469244.0
2081,Descubrir,asm,normal,384,147456,494111.0
2082,Descubrir,asm,normal,384,147456,494027.0
2083,Descubrir,asm,normal,384,147456,493819.0
2084,Descubrir,asm,normal,384,147456,468464.0
2085,Descubrir,asm,normal,384,147456,468475.0
2086,Descubrir,asm,normal,384,147456,469423.0
2087,Descubrir,asm,normal,384,147456,468801.0
2088,Descubrir,asm,normal,384,147456,469396.0
2089,Descubrir,asm,normal,384,147456,495690.0
2090,Descubrir,asm,normal,384,147456,472694.0
2091,Descubrir,asm,normal,384,147456,497313.0
2092,Descubrir,asm,normal,384,147456,468458.0
2093,Descubrir,asm,normal,384,147456,492469.0
2094,Descubrir,asm,normal,384,147456,492404.0
2095,Descubrir,asm,normal,384,147456,535717.0
2096,Descubrir,asm,normal,384,147456,466454.0
2097,Descubrir,asm,normal,384,147456,467004.0
2098,Descubrir,asm,normal,384,147456,493703.0
2099,Descubrir,asm,normal,384,147456,468881.0
2100,Descubrir,asm,normal,448,200704,801512.0
2101,Descubrir,asm,normal,448,200704,713531.0
2102,Descubrir,asm,normal,448,200704,708647.0
2103,Descubrir,asm,normal,448,200704,912735.0
2104,Descubrir,asm,normal,448,200704,671503.0
2105,Descubrir,asm,normal,448,200704,672402.0
2106,Descubrir,asm,normal,448,200704,769898.0
2107,Descubrir,asm,normal,448,200704,747153.0
2108,Descubrir,asm,normal,448,200704,637521.0
2109,Descubrir,asm,normal,448,200704,637825.0
2110,Descubrir,asm,normal,448,200704,637977.0
2111,Descubrir,asm,normal,448,200704,725820.0
2112,Descubrir,asm,normal,448,200704,753111.0
2113,Descubrir,asm,normal,448,200704,638537.0
2114,Descubrir,asm,normal,448,200704,675580.0
2115,Descubrir,asm,normal,448,200704,676659.0
2116,Descubrir,asm,normal,448,200704,674380.0
2117,Descubrir,asm,normal,448,200704,638007.0
2118,Descubrir,asm,normal,448,200704,637054.0
2119,Descubrir,asm,normal,448,200704,636616.0
2120,Descubrir,asm,normal,448,200704,692574.0
2121,Descubrir,asm,normal,448,200704,637012.0
2122,Descubrir,asm,normal,448,200704,636741.0
2123,Descubrir,asm,normal,448,200704,637926.0
2124,Descubrir,asm,normal,448,200704,7535571.0
2125,Descubrir,asm,normal,448,200704,751872.0
2126,Descubrir,asm,normal,448,200704,637721.0
2127,Descubrir,asm,normal,448,200704,738608.0
2128,Descubrir,asm,normal,448,200704,898383.0
2129,Descubrir,asm,normal,448,200704,672301.0
2130,Descubrir,asm,normal,512,262144,1062035.0
2131,Descubrir,asm,normal,512,262144,1009054.0
2132,Descubrir,asm,normal,512,262144,929660.0
2133,Descubrir,asm,normal,512,262144,878717.0
2134,Descubrir,asm,normal,512,262144,1082151.0
2135,Descubrir,asm,normal,512,262144,927382.0
2136,Descubrir,asm,normal,512,262144,936107.0
2137,Descubrir,asm,normal,512,262144,879376.0
2138,Descubrir,asm,normal,512,262144,880689.0
2139,Descubrir,asm,normal,512,262144,1005697.0
2140,Descubrir,asm,normal,512,262144,885395.0
2141,Descubrir,asm,normal,512,262144,909665.0
2142,Descubrir,asm,normal,512,262144,879748.0
2143,Descubrir,asm,normal,512,262144,882146.0
2144,Descubrir,asm,normal,512,262144,897045.0
2145,Descubrir,asm,normal,512,262144,879051.0
2146,Descubrir,asm,normal,512,262144,879337.0
2147,Descubrir,asm,normal,512,262144,873544.0
2148,Descubrir,asm,normal,512,262144,1095116.0
2149,Descubrir,asm,normal,512,262144,964928.0
2150,Descubrir,asm,normal,512,262144,888160.0
2151,Descubrir,asm,normal,512,262144,846086.0
2152,Descubrir,asm,normal,512,262144,835586.0
2153,Descubrir,asm,normal,512,262144,879757.0
2154,Descubrir,asm,normal,512,262144,1141970.0
2155,Descubrir,asm,normal,512,262144,834033.0
2156,Descubrir,asm,normal,512,262144,947196.0
2157,Descubrir,asm,normal,512,262144,834230.0
