,Zigzag,Lenguaje,Técnica,Resolucion,Píxeles,Ciclos
257,Zigzag,asm,normal,576,331776,4940273.0
258,Zigzag,asm,normal,576,331776,2010337.0
259,Zigzag,asm,normal,576,331776,2109753.0
260,Zigzag,asm,normal,576,331776,2024054.0
261,Zigzag,asm,normal,576,331776,2055910.0
262,Zigzag,asm,normal,576,331776,2013260.0
263,Zigzag,asm,normal,576,331776,2067501.0
264,Zigzag,asm,normal,576,331776,1996177.0
265,Zigzag,asm,normal,576,331776,2010186.0
266,Zigzag,asm,normal,576,331776,2263266.0
267,Zigzag,asm,normal,576,331776,2013057.0
268,Zigzag,asm,normal,576,331776,2051650.0
269,Zigzag,asm,normal,576,331776,2112425.0
270,Zigzag,asm,normal,640,409600,2673869.0
271,Zigzag,asm,normal,640,409600,2659101.0
272,Zigzag,asm,normal,640,409600,2556331.0
273,Zigzag,asm,normal,640,409600,2483525.0
274,Zigzag,asm,normal,640,409600,2568428.0
275,Zigzag,asm,normal,640,409600,2486128.0
276,Zigzag,asm,normal,640,409600,2435779.0
277,Zigzag,asm,normal,640,409600,2358574.0
278,Zigzag,asm,normal,640,409600,3178188.0
279,Zigzag,asm,normal,640,409600,2494005.0
280,Zigzag,asm,normal,640,409600,2347276.0
281,Zigzag,asm,normal,640,409600,2543186.0
282,Zigzag,asm,normal,640,409600,2673303.0
283,Zigzag,asm,normal,640,409600,2460042.0
284,Zigzag,asm,normal,640,409600,2658427.0
285,Zigzag,asm,normal,640,409600,2419047.0
286,Zigzag,asm,normal,640,409600,2416614.0
287,Zigzag,asm,normal,640,409600,2427450.0
288,Zigzag,asm,normal,640,409600,2629174.0
289,Zigzag,asm,normal,640,409600,2463107.0
290,Zigzag,asm,normal,640,409600,2558935.0
291,Zigzag,asm,normal,640,409600,2601078.0
292,Zigzag,asm,normal,640,409600,2472512.0
293,Zigzag,asm,normal,640,409600,2869747.0
294,Zigzag,asm,normal,640,409600,2540167.0
295,Zigzag,asm,normal,640,409600,2387091.0
296,Zigzag,asm,normal,640,409600,2632453.0
297,Zigzag,asm,normal,640,409600,4120941.0
298,Zigzag,asm,normal,640,409600,2489906.0
299,Zigzag,asm,normal,640,409600,2592625.0
300,Zigzag,asm,normal,704,495616,3148088.0
301,Zigzag,asm,normal,704,495616,3042349.0
302,Zigzag,asm,normal,704,495616,3301798.0
303,Zigzag,asm,normal,704,495616,21731880.0
304,Zigzag,asm,normal,704,495616,3188571.0
305,Zigzag,asm,normal,704,495616,3465328.0
306,Zigzag,asm,normal,704,495616,3060981.0
307,Zigzag,asm,normal,704,495616,3076888.0
308,Zigzag,asm,normal,704,495616,3024891.0
309,Zigzag,asm,normal,704,495616,3219275.0
310,Zigzag,asm,normal,704,495616,2989725.0
311,Zigzag,asm,normal,704,495616,3145246.0
312,Zigzag,asm,normal,704,495616,3162117.0
313,Zigzag,asm,normal,704,495616,3027131.0
314,Zigzag,asm,normal,704,495616,3283117.0
315,Zigzag,asm,normal,704,495616,2964423.0
316,Zigzag,asm,normal,704,495616,3277818.0
317,Zigzag,asm,normal,704,495616,3111509.0
318,Zigzag,asm,normal,704,495616,3091820.0
319,Zigzag,asm,normal,704,495616,3053787.0
320,Zigzag,asm,normal,704,495616,3182066.0
321,Zigzag,asm,normal,704,495616,3163111.0
322,Zigzag,asm,normal,704,495616,3252298.0
323,Zigzag,asm,normal,704,495616,3041313.0
324,Zigzag,asm,normal,704,495616,3040735.0
325,Zigzag,asm,normal,704,495616,3464373.0
326,Zigzag,asm,normal,704,495616,3978271.0
327,Zigzag,asm,normal,704,495616,3213971.0
328,Zigzag,asm,normal,704,495616,3274245.0
329,Zigzag,asm,normal,704,495616,3010634.0
330,Zigzag,asm,normal,768,589824,3607594.0
331,Zigzag,asm,normal,768,589824,3912133.0
332,Zigzag,asm,normal,768,589824,3701099.0
333,Zigzag,asm,normal,768,589824,3508859.0
334,Zigzag,asm,normal,768,589824,3859387.0
335,Zigzag,asm,normal,768,589824,3820681.0
336,Zigzag,asm,normal,768,589824,3666749.0
337,Zigzag,asm,normal,768,589824,3614052.0
338,Zigzag,asm,normal,768,589824,3634850.0
339,Zigzag,asm,normal,768,589824,3695288.0
340,Zigzag,asm,normal,768,589824,3853306.0
341,Zigzag,asm,normal,768,589824,3910642.0
342,Zigzag,asm,normal,768,589824,3634574.0
343,Zigzag,asm,normal,768,589824,3823767.0
344,Zigzag,asm,normal,768,589824,3705828.0
345,Zigzag,asm,normal,768,589824,10893513.0
346,Zigzag,asm,normal,768,589824,3713241.0
347,Zigzag,asm,normal,768,589824,3662164.0
348,Zigzag,asm,normal,768,589824,3705633.0
349,Zigzag,asm,normal,768,589824,12662005.0
350,Zigzag,asm,normal,768,589824,3843056.0
351,Zigzag,asm,normal,768,589824,3621401.0
352,Zigzag,asm,normal,768,589824,3599636.0
353,Zigzag,asm,normal,768,589824,3843441.0
354,Zigzag,asm,normal,768,589824,4243747.0
355,Zigzag,asm,normal,768,589824,4139937.0
