,Ocultar,Lenguaje,Técnica,Resolucion,Píxeles,Ciclos
1622,Ocultar,c,normal-03,448,200704,2986504.0
1623,Ocultar,c,normal-03,448,200704,3064865.0
1624,Ocultar,c,normal-03,448,200704,4010440.0
1625,Ocultar,c,normal-03,448,200704,3041616.0
1626,Ocultar,c,normal-03,448,200704,2986349.0
1627,Ocultar,c,normal-03,448,200704,3082884.0
1628,Ocultar,c,normal-03,448,200704,2853203.0
1629,Ocultar,c,normal-03,448,200704,3005690.0
1630,Ocultar,c,normal-03,448,200704,3078591.0
1631,Ocultar,c,normal-03,448,200704,3066000.0
1632,Ocultar,c,normal-03,448,200704,2851976.0
1633,Ocultar,c,normal-03,448,200704,2986245.0
1634,Ocultar,c,normal-03,448,200704,3058592.0
1635,Ocultar,c,normal-03,448,200704,3048488.0
1636,Ocultar,c,normal-03,448,200704,2944955.0
1637,Ocultar,c,normal-03,448,200704,3250209.0
1638,Ocultar,c,normal-03,448,200704,2803283.0
1639,Ocultar,c,normal-03,448,200704,2850945.0
1640,Ocultar,c,normal-03,448,200704,2983028.0
1641,Ocultar,c,normal-03,448,200704,2985506.0
1642,Ocultar,c,normal-03,448,200704,2854186.0
1643,Ocultar,c,normal-03,448,200704,2985988.0
1644,Ocultar,c,normal-03,448,200704,3307443.0
1645,Ocultar,c,normal-03,448,200704,20778800.0
1646,Ocultar,c,normal-03,448,200704,3456527.0
1647,Ocultar,c,normal-03,448,200704,3085696.0
1648,Ocultar,c,normal-03,448,200704,3078954.0
1649,Ocultar,c,normal-03,448,200704,2853155.0
1650,Ocultar,c,normal-03,512,262144,4112392.0
1651,Ocultar,c,normal-03,512,262144,3866172.0
1652,Ocultar,c,normal-03,512,262144,3923239.0
1653,Ocultar,c,normal-03,512,262144,3782049.0
1654,Ocultar,c,normal-03,512,262144,3982978.0
1655,Ocultar,c,normal-03,512,262144,3908261.0
1656,Ocultar,c,normal-03,512,262144,3863708.0
1657,Ocultar,c,normal-03,512,262144,3709163.0
1658,Ocultar,c,normal-03,512,262144,3808196.0
1659,Ocultar,c,normal-03,512,262144,4586451.0
1660,Ocultar,c,normal-03,512,262144,4065569.0
1661,Ocultar,c,normal-03,512,262144,3915605.0
1662,Ocultar,c,normal-03,512,262144,3892891.0
1663,Ocultar,c,normal-03,512,262144,4117594.0
1664,Ocultar,c,normal-03,512,262144,3891933.0
1665,Ocultar,c,normal-03,512,262144,3709294.0
1666,Ocultar,c,normal-03,512,262144,3972086.0
1667,Ocultar,c,normal-03,512,262144,4117115.0
1668,Ocultar,c,normal-03,512,262144,3759511.0
1669,Ocultar,c,normal-03,512,262144,3763842.0
1670,Ocultar,c,normal-03,512,262144,4125183.0
1671,Ocultar,c,normal-03,512,262144,3895922.0
1672,Ocultar,c,normal-03,512,262144,3809602.0
1673,Ocultar,c,normal-03,512,262144,4047237.0
1674,Ocultar,c,normal-03,512,262144,18042876.0
1675,Ocultar,c,normal-03,512,262144,4033037.0
1676,Ocultar,c,normal-03,512,262144,4110078.0
1677,Ocultar,c,normal-03,512,262144,3889617.0
1678,Ocultar,c,normal-03,512,262144,3834174.0
1679,Ocultar,c,normal-03,512,262144,3958616.0
1680,Ocultar,c,normal-03,576,331776,5290915.0
1681,Ocultar,c,normal-03,576,331776,4853395.0
1682,Ocultar,c,normal-03,576,331776,6488918.0
1683,Ocultar,c,normal-03,576,331776,5085822.0
1684,Ocultar,c,normal-03,576,331776,5358992.0
1685,Ocultar,c,normal-03,576,331776,5421131.0
1686,Ocultar,c,normal-03,576,331776,4967271.0
1687,Ocultar,c,normal-03,576,331776,5244300.0
1688,Ocultar,c,normal-03,576,331776,5352611.0
1689,Ocultar,c,normal-03,576,331776,4881332.0
1690,Ocultar,c,normal-03,576,331776,5549864.0
1691,Ocultar,c,normal-03,576,331776,5377822.0
1692,Ocultar,c,normal-03,576,331776,5082988.0
1693,Ocultar,c,normal-03,576,331776,4869692.0
1694,Ocultar,c,normal-03,576,331776,5124205.0
1695,Ocultar,c,normal-03,576,331776,7953141.0
1696,Ocultar,c,normal-03,576,331776,5915978.0
1697,Ocultar,c,normal-03,576,331776,5278575.0
1698,Ocultar,c,normal-03,576,331776,4965469.0
1699,Ocultar,c,normal-03,576,331776,5159867.0
1700,Ocultar,c,normal-03,576,331776,4878062.0
1701,Ocultar,c,normal-03,576,331776,5052311.0
1702,Ocultar,c,normal-03,576,331776,4902758.0
1703,Ocultar,c,normal-03,576,331776,5203026.0
1704,Ocultar,c,normal-03,576,331776,6002711.0
1705,Ocultar,c,normal-03,576,331776,5014174.0
1706,Ocultar,c,normal-03,576,331776,6618309.0
1707,Ocultar,c,normal-03,576,331776,5029887.0
1708,Ocultar,c,normal-03,576,331776,4952110.0
1709,Ocultar,c,normal-03,576,331776,5580924.0
1710,Ocultar,c,normal-03,640,409600,6535270.0
1711,Ocultar,c,normal-03,640,409600,6405985.0
1712,Ocultar,c,normal-03,640,409600,6099672.0
1713,Ocultar,c,normal-03,640,409600,6235880.0
1714,Ocultar,c,normal-03,640,409600,6112807.0
1715,Ocultar,c,normal-03,640,409600,6316294.0
1716,Ocultar,c,normal-03,640,409600,6314869.0
1717,Ocultar,c,normal-03,640,409600,20666130.0
1718,Ocultar,c,normal-03,640,409600,6357319.0
1719,Ocultar,c,normal-03,640,409600,6240959.0
1720,Ocultar,c,normal-03,640,409600,6202035.0
1721,Ocultar,c,normal-03,640,409600,16970464.0
1722,Ocultar,c,normal-03,640,409600,6005091.0
1723,Ocultar,c,normal-03,640,409600,5978795.0
1724,Ocultar,c,normal-03,640,409600,6000835.0
1725,Ocultar,c,normal-03,640,409600,6072232.0
1726,Ocultar,c,normal-03,640,409600,6181077.0
1727,Ocultar,c,normal-03,640,409600,6195500.0
1728,Ocultar,c,normal-03,640,409600,7096222.0
1729,Ocultar,c,normal-03,640,409600,6235028.0
1730,Ocultar,c,normal-03,640,409600,6192796.0
1731,Ocultar,c,normal-03,640,409600,6525611.0
1732,Ocultar,c,normal-03,640,409600,6210830.0
1733,Ocultar,c,normal-03,640,409600,6269344.0
1734,Ocultar,c,normal-03,640,409600,6099186.0
1735,Ocultar,c,normal-03,640,409600,6199381.0
1736,Ocultar,c,normal-03,640,409600,12933013.0
1737,Ocultar,c,normal-03,640,409600,6014977.0
1738,Ocultar,c,normal-03,640,409600,6222398.0
1739,Ocultar,c,normal-03,640,409600,6247481.0
1740,Ocultar,c,normal-03,704,495616,7473441.0
1741,Ocultar,c,normal-03,704,495616,23218056.0
1742,Ocultar,c,normal-03,704,495616,8399702.0
1743,Ocultar,c,normal-03,704,495616,7649129.0
1744,Ocultar,c,normal-03,704,495616,7520877.0
1745,Ocultar,c,normal-03,704,495616,7451989.0
1746,Ocultar,c,normal-03,704,495616,7466883.0
1747,Ocultar,c,normal-03,704,495616,7492374.0
1748,Ocultar,c,normal-03,704,495616,8018568.0
1749,Ocultar,c,normal-03,704,495616,7441912.0
1750,Ocultar,c,normal-03,704,495616,7640738.0
1751,Ocultar,c,normal-03,704,495616,7661420.0
1752,Ocultar,c,normal-03,704,495616,7471440.0
1753,Ocultar,c,normal-03,704,495616,7418150.0
1754,Ocultar,c,normal-03,704,495616,7658104.0
1755,Ocultar,c,normal-03,704,495616,7399409.0
1756,Ocultar,c,normal-03,704,495616,7506401.0
1757,Ocultar,c,normal-03,704,495616,7433583.0
1758,Ocultar,c,normal-03,704,495616,14774723.0
1759,Ocultar,c,normal-03,704,495616,7377735.0
1760,Ocultar,c,normal-03,704,495616,8327079.0
1761,Ocultar,c,normal-03,704,495616,7510403.0
1762,Ocultar,c,normal-03,704,495616,28922734.0
1763,Ocultar,c,normal-03,704,495616,7808115.0
1764,Ocultar,c,normal-03,704,495616,7680559.0
1765,Ocultar,c,normal-03,704,495616,7676026.0
1766,Ocultar,c,normal-03,704,495616,7769177.0
1767,Ocultar,c,normal-03,704,495616,7938009.0
1768,Ocultar,c,normal-03,704,495616,8259020.0
1769,Ocultar,c,normal-03,704,495616,7346578.0
1770,Ocultar,c,normal-03,768,589824,8892422.0
1771,Ocultar,c,normal-03,768,589824,9810887.0
1772,Ocultar,c,normal-03,768,589824,9061968.0
1773,Ocultar,c,normal-03,768,589824,10008046.0
1774,Ocultar,c,normal-03,768,589824,21204676.0
1775,Ocultar,c,normal-03,768,589824,9082089.0
1776,Ocultar,c,normal-03,768,589824,9153832.0
1777,Ocultar,c,normal-03,768,589824,9000308.0
1778,Ocultar,c,normal-03,768,589824,9216715.0
1779,Ocultar,c,normal-03,768,589824,9768975.0
1780,Ocultar,c,normal-03,768,589824,8969250.0
1781,Ocultar,c,normal-03,768,589824,15566028.0
1782,Ocultar,c,normal-03,768,589824,10094223.0
1783,Ocultar,c,normal-03,768,589824,9349185.0
1784,Ocultar,c,normal-03,768,589824,8989719.0
1785,Ocultar,c,normal-03,768,589824,9144336.0
1786,Ocultar,c,normal-03,768,589824,9603687.0
1787,Ocultar,c,normal-03,768,589824,9569194.0
1788,Ocultar,c,normal-03,768,589824,9215168.0
1789,Ocultar,c,normal-03,768,589824,26646528.0
1790,Ocultar,c,normal-03,768,589824,9074654.0
1791,Ocultar,c,normal-03,768,589824,8904720.0
1792,Ocultar,c,normal-03,768,589824,9378573.0
1793,Ocultar,c,normal-03,768,589824,9335748.0
1794,Ocultar,c,normal-03,768,589824,8872332.0
1795,Ocultar,c,normal-03,768,589824,8789799.0
1796,Ocultar,c,normal-03,768,589824,9092802.0
1797,Ocultar,c,normal-03,768,589824,17448702.0
1798,Ocultar,c,normal-03,768,589824,9254342.0
1799,Ocultar,c,normal-03,768,589824,8897251.0
1800,Ocultar,c,normal-03,832,692224,10973134.0
1801,Ocultar,c,normal-03,832,692224,10776289.0
1802,Ocultar,c,normal-03,832,692224,10423932.0
1803,Ocultar,c,normal-03,832,692224,10604816.0
1804,Ocultar,c,normal-03,832,692224,11419295.0
1805,Ocultar,c,normal-03,832,692224,11212990.0
1806,Ocultar,c,normal-03,832,692224,11330123.0
1807,Ocultar,c,normal-03,832,692224,24915394.0
1808,Ocultar,c,normal-03,832,692224,10823573.0
1809,Ocultar,c,normal-03,832,692224,10614922.0
1810,Ocultar,c,normal-03,832,692224,11062964.0
1811,Ocultar,c,normal-03,832,692224,11620756.0
1812,Ocultar,c,normal-03,832,692224,10879817.0
1813,Ocultar,c,normal-03,832,692224,36648672.0
1814,Ocultar,c,normal-03,832,692224,10550993.0
1815,Ocultar,c,normal-03,832,692224,11793726.0
1816,Ocultar,c,normal-03,832,692224,10647624.0
1817,Ocultar,c,normal-03,832,692224,10530205.0
1818,Ocultar,c,normal-03,832,692224,10710265.0
1819,Ocultar,c,normal-03,832,692224,10665471.0
1820,Ocultar,c,normal-03,832,692224,10779914.0
1821,Ocultar,c,normal-03,832,692224,10672548.0
1822,Ocultar,c,normal-03,832,692224,11000238.0
1823,Ocultar,c,normal-03,832,692224,11419275.0
1824,Ocultar,c,normal-03,832,692224,10918329.0
1825,Ocultar,c,normal-03,832,692224,27566538.0
1826,Ocultar,c,normal-03,832,692224,13206047.0
1827,Ocultar,c,normal-03,832,692224,10576238.0
1828,Ocultar,c,normal-03,832,692224,10482153.0
1829,Ocultar,c,normal-03,832,692224,10941031.0
1830,Ocultar,c,normal-03,896,802816,12404832.0
1831,Ocultar,c,normal-03,896,802816,20498044.0
1832,Ocultar,c,normal-03,896,802816,13174015.0
1833,Ocultar,c,normal-03,896,802816,12339651.0
1834,Ocultar,c,normal-03,896,802816,19040016.0
1835,Ocultar,c,normal-03,896,802816,12335813.0
1836,Ocultar,c,normal-03,896,802816,12416454.0
1837,Ocultar,c,normal-03,896,802816,12221080.0
1838,Ocultar,c,normal-03,896,802816,12727735.0
1839,Ocultar,c,normal-03,896,802816,23886140.0
1840,Ocultar,c,normal-03,896,802816,12384335.0
1841,Ocultar,c,normal-03,896,802816,12369327.0
1842,Ocultar,c,normal-03,896,802816,12711818.0
1843,Ocultar,c,normal-03,896,802816,26344316.0
1844,Ocultar,c,normal-03,896,802816,12577290.0
1845,Ocultar,c,normal-03,896,802816,13084499.0
1846,Ocultar,c,normal-03,896,802816,14330395.0
1847,Ocultar,c,normal-03,896,802816,12429936.0
1848,Ocultar,c,normal-03,896,802816,12426126.0
1849,Ocultar,c,normal-03,896,802816,34191888.0
1850,Ocultar,c,normal-03,896,802816,12432789.0
1851,Ocultar,c,normal-03,896,802816,12407530.0
1852,Ocultar,c,normal-03,896,802816,12427031.0
1853,Ocultar,c,normal-03,896,802816,12949954.0
1854,Ocultar,c,normal-03,896,802816,19599336.0
1855,Ocultar,c,normal-03,896,802816,12931362.0
1856,Ocultar,c,normal-03,896,802816,12445625.0
1857,Ocultar,c,normal-03,896,802816,14273849.0
1858,Ocultar,c,normal-03,896,802816,13007677.0
1859,Ocultar,c,normal-03,896,802816,12257629.0
1860,Ocultar,c,normal-03,960,921600,21794588.0
1861,Ocultar,c,normal-03,960,921600,32693950.0
1862,Ocultar,c,normal-03,960,921600,28178976.0
1863,Ocultar,c,normal-03,960,921600,14552399.0
1864,Ocultar,c,normal-03,960,921600,14296600.0
1865,Ocultar,c,normal-03,960,921600,14278680.0
1866,Ocultar,c,normal-03,960,921600,15121367.0
1867,Ocultar,c,normal-03,960,921600,14881952.0
1868,Ocultar,c,normal-03,960,921600,15351560.0
1869,Ocultar,c,normal-03,960,921600,14531084.0
1870,Ocultar,c,normal-03,960,921600,14293532.0
1871,Ocultar,c,normal-03,960,921600,20203180.0
1872,Ocultar,c,normal-03,960,921600,14328555.0
1873,Ocultar,c,normal-03,960,921600,14415803.0
1874,Ocultar,c,normal-03,960,921600,14846089.0
1875,Ocultar,c,normal-03,960,921600,14503390.0
1876,Ocultar,c,normal-03,960,921600,16768229.0
1877,Ocultar,c,normal-03,960,921600,14378268.0
1878,Ocultar,c,normal-03,960,921600,13970847.0
1879,Ocultar,c,normal-03,960,921600,14302236.0
1880,Ocultar,c,normal-03,960,921600,20285000.0
1881,Ocultar,c,normal-03,960,921600,29250816.0
1882,Ocultar,c,normal-03,960,921600,14765479.0
1883,Ocultar,c,normal-03,960,921600,13816598.0
1884,Ocultar,c,normal-03,960,921600,14431926.0
1885,Ocultar,c,normal-03,960,921600,21482016.0
1886,Ocultar,c,normal-03,960,921600,21621896.0
1887,Ocultar,c,normal-03,960,921600,14219091.0
1888,Ocultar,c,normal-03,960,921600,14208195.0
1889,Ocultar,c,normal-03,960,921600,14035149.0
1890,Ocultar,c,normal-03,1024,1048576,29920648.0
1891,Ocultar,c,normal-03,1024,1048576,17435744.0
1892,Ocultar,c,normal-03,1024,1048576,20408284.0
1893,Ocultar,c,normal-03,1024,1048576,16902410.0
1894,Ocultar,c,normal-03,1024,1048576,16881222.0
1895,Ocultar,c,normal-03,1024,1048576,16939800.0
1896,Ocultar,c,normal-03,1024,1048576,22196778.0
1897,Ocultar,c,normal-03,1024,1048576,16618177.0
1898,Ocultar,c,normal-03,1024,1048576,16382326.0
1899,Ocultar,c,normal-03,1024,1048576,16851646.0
1900,Ocultar,c,normal-03,1024,1048576,18558020.0
1901,Ocultar,c,normal-03,1024,1048576,17151594.0
1902,Ocultar,c,normal-03,1024,1048576,15980065.0
1903,Ocultar,c,normal-03,1024,1048576,16687278.0
1904,Ocultar,c,normal-03,1024,1048576,16204871.0
1905,Ocultar,c,normal-03,1024,1048576,16856976.0
1906,Ocultar,c,normal-03,1024,1048576,16313881.0
1907,Ocultar,c,normal-03,1024,1048576,25661018.0
1908,Ocultar,c,normal-03,1024,1048576,17535756.0
1909,Ocultar,c,normal-03,1024,1048576,16457814.0
1910,Ocultar,c,normal-03,1024,1048576,16869052.0
1911,Ocultar,c,normal-03,1024,1048576,16103884.0
1912,Ocultar,c,normal-03,1024,1048576,17914954.0
1913,Ocultar,c,normal-03,1024,1048576,16850346.0
1914,Ocultar,c,normal-03,1024,1048576,16381644.0
1915,Ocultar,c,normal-03,1024,1048576,16673627.0
1916,Ocultar,c,normal-03,1024,1048576,16982588.0
1917,Ocultar,c,normal-03,1024,1048576,16858960.0
1918,Ocultar,c,normal-03,1024,1048576,20220076.0
1919,Ocultar,c,normal-03,1024,1048576,16171203.0
1920,Ocultar,asm,normal,64,4096,25370.0
1921,Ocultar,asm,normal,64,4096,24247.0
1922,Ocultar,asm,normal,64,4096,24250.0
1923,Ocultar,asm,normal,64,4096,25745.0
1924,Ocultar,asm,normal,64,4096,24643.0
1925,Ocultar,asm,normal,64,4096,24274.0
1926,Ocultar,asm,normal,64,4096,25867.0
1927,Ocultar,asm,normal,64,4096,26085.0
1928,Ocultar,asm,normal,64,4096,25054.0
1929,Ocultar,asm,normal,64,4096,25826.0
1930,Ocultar,asm,normal,64,4096,66645.0
1931,Ocultar,asm,normal,64,4096,24131.0
1932,Ocultar,asm,normal,64,4096,25546.0
1933,Ocultar,asm,normal,64,4096,26559.0
1934,Ocultar,asm,normal,64,4096,24431.0
1935,Ocultar,asm,normal,64,4096,24083.0
1936,Ocultar,asm,normal,64,4096,24051.0
1937,Ocultar,asm,normal,64,4096,25781.0
1938,Ocultar,asm,normal,64,4096,24786.0
1939,Ocultar,asm,normal,64,4096,24622.0
1940,Ocultar,asm,normal,64,4096,25858.0
1941,Ocultar,asm,normal,64,4096,25772.0
1942,Ocultar,asm,normal,64,4096,27321.0
1943,Ocultar,asm,normal,64,4096,24426.0
1944,Ocultar,asm,normal,64,4096,26524.0
1945,Ocultar,asm,normal,64,4096,24882.0
1946,Ocultar,asm,normal,64,4096,25087.0
1947,Ocultar,asm,normal,64,4096,26769.0
1948,Ocultar,asm,normal,64,4096,24160.0
1949,Ocultar,asm,normal,64,4096,25507.0
1950,Ocultar,asm,normal,128,16384,95662.0
1951,Ocultar,asm,normal,128,16384,101604.0
1952,Ocultar,asm,normal,128,16384,96466.0
1953,Ocultar,asm,normal,128,16384,101959.0
1954,Ocultar,asm,normal,128,16384,96257.0
1955,Ocultar,asm,normal,128,16384,101437.0
1956,Ocultar,asm,normal,128,16384,101735.0
1957,Ocultar,asm,normal,128,16384,101369.0
1958,Ocultar,asm,normal,128,16384,95912.0
1959,Ocultar,asm,normal,128,16384,101294.0
1960,Ocultar,asm,normal,128,16384,96204.0
1961,Ocultar,asm,normal,128,16384,101276.0
1962,Ocultar,asm,normal,128,16384,101292.0
1963,Ocultar,asm,normal,128,16384,102441.0
1964,Ocultar,asm,normal,128,16384,101878.0
1965,Ocultar,asm,normal,128,16384,101607.0
1966,Ocultar,asm,normal,128,16384,95912.0
1967,Ocultar,asm,normal,128,16384,96603.0
1968,Ocultar,asm,normal,128,16384,101399.0
1969,Ocultar,asm,normal,128,16384,96380.0
1970,Ocultar,asm,normal,128,16384,101265.0
1971,Ocultar,asm,normal,128,16384,95909.0
1972,Ocultar,asm,normal,128,16384,102153.0
1973,Ocultar,asm,normal,128,16384,96442.0
1974,Ocultar,asm,normal,128,16384,102882.0
1975,Ocultar,asm,normal,128,16384,96701.0
1976,Ocultar,asm,normal,128,16384,101408.0
1977,Ocultar,asm,normal,128,16384,104633.0
1978,Ocultar,asm,normal,128,16384,102391.0
1979,Ocultar,asm,normal,128,16384,101706.0
1980,Ocultar,asm,normal,192,36864,205734.0
1981,Ocultar,asm,normal,192,36864,206152.0
1982,Ocultar,asm,normal,192,36864,382742.0
1983,Ocultar,asm,normal,192,36864,205767.0
1984,Ocultar,asm,normal,192,36864,206220.0
1985,Ocultar,asm,normal,192,36864,205148.0
1986,Ocultar,asm,normal,192,36864,217175.0
1987,Ocultar,asm,normal,192,36864,205720.0
1988,Ocultar,asm,normal,192,36864,254586.0
1989,Ocultar,asm,normal,192,36864,206178.0
1990,Ocultar,asm,normal,192,36864,206888.0
1991,Ocultar,asm,normal,192,36864,205970.0
1992,Ocultar,asm,normal,192,36864,206294.0
1993,Ocultar,asm,normal,192,36864,206414.0
1994,Ocultar,asm,normal,192,36864,217480.0
1995,Ocultar,asm,normal,192,36864,206226.0
1996,Ocultar,asm,normal,192,36864,206065.0
1997,Ocultar,asm,normal,192,36864,217232.0
1998,Ocultar,asm,normal,192,36864,206038.0
1999,Ocultar,asm,normal,192,36864,205621.0
2000,Ocultar,asm,normal,192,36864,206023.0
2001,Ocultar,asm,normal,192,36864,216890.0
2002,Ocultar,asm,normal,192,36864,205895.0
2003,Ocultar,asm,normal,192,36864,216913.0
2004,Ocultar,asm,normal,192,36864,216529.0
2005,Ocultar,asm,normal,192,36864,205586.0
2006,Ocultar,asm,normal,192,36864,205910.0
2007,Ocultar,asm,normal,192,36864,206006.0
2008,Ocultar,asm,normal,192,36864,205586.0
2009,Ocultar,asm,normal,192,36864,292743.0
2010,Ocultar,asm,normal,256,65536,461667.0
2011,Ocultar,asm,normal,256,65536,437082.0
2012,Ocultar,asm,normal,256,65536,399035.0
2013,Ocultar,asm,normal,256,65536,391815.0
2014,Ocultar,asm,normal,256,65536,520035.0
2015,Ocultar,asm,normal,256,65536,369320.0
2016,Ocultar,asm,normal,256,65536,368113.0
2017,Ocultar,asm,normal,256,65536,369469.0
2018,Ocultar,asm,normal,256,65536,389784.0
2019,Ocultar,asm,normal,256,65536,387049.0
2020,Ocultar,asm,normal,256,65536,428479.0
2021,Ocultar,asm,normal,256,65536,385611.0
2022,Ocultar,asm,normal,256,65536,386177.0
2023,Ocultar,asm,normal,256,65536,368927.0
2024,Ocultar,asm,normal,256,65536,463720.0
2025,Ocultar,asm,normal,256,65536,400843.0
2026,Ocultar,asm,normal,256,65536,389107.0
2027,Ocultar,asm,normal,256,65536,429697.0
2028,Ocultar,asm,normal,256,65536,388864.0
2029,Ocultar,asm,normal,256,65536,476698.0
2030,Ocultar,asm,normal,256,65536,412508.0
2031,Ocultar,asm,normal,256,65536,411442.0
2032,Ocultar,asm,normal,256,65536,391062.0
2033,Ocultar,asm,normal,256,65536,455963.0
2034,Ocultar,asm,normal,256,65536,392852.0
2035,Ocultar,asm,normal,256,65536,497381.0
2036,Ocultar,asm,normal,256,65536,384497.0
2037,Ocultar,asm,normal,256,65536,384821.0
2038,Ocultar,asm,normal,256,65536,387675.0
2039,Ocultar,asm,normal,256,65536,365335.0
2040,Ocultar,asm,normal,320,102400,632549.0
2041,Ocultar,asm,normal,320,102400,1044946.0
2042,Ocultar,asm,normal,320,102400,600183.0
2043,Ocultar,asm,normal,320,102400,666064.0
2044,Ocultar,asm,normal,320,102400,572216.0
2045,Ocultar,asm,normal,320,102400,603177.0
2046,Ocultar,asm,normal,320,102400,673300.0
2047,Ocultar,asm,normal,320,102400,569940.0
2048,Ocultar,asm,normal,320,102400,599632.0
2049,Ocultar,asm,normal,320,102400,642875.0
2050,Ocultar,asm,normal,320,102400,573717.0
2051,Ocultar,asm,normal,320,102400,618952.0
2052,Ocultar,asm,normal,320,102400,634063.0
2053,Ocultar,asm,normal,320,102400,574289.0
2054,Ocultar,asm,normal,320,102400,606772.0
2055,Ocultar,asm,normal,320,102400,733763.0
2056,Ocultar,asm,normal,320,102400,632686.0
2057,Ocultar,asm,normal,320,102400,570664.0
2058,Ocultar,asm,normal,320,102400,642291.0
2059,Ocultar,asm,normal,320,102400,673124.0
2060,Ocultar,asm,normal,320,102400,905136.0
2061,Ocultar,asm,normal,320,102400,570431.0
2062,Ocultar,asm,normal,320,102400,574852.0
2063,Ocultar,asm,normal,320,102400,665781.0
2064,Ocultar,asm,normal,320,102400,659552.0
2065,Ocultar,asm,normal,320,102400,570375.0
2066,Ocultar,asm,normal,320,102400,717161.0
2067,Ocultar,asm,normal,320,102400,690494.0
2068,Ocultar,asm,normal,320,102400,763733.0
2069,Ocultar,asm,normal,320,102400,594798.0
2070,Ocultar,asm,normal,384,147456,899557.0
2071,Ocultar,asm,normal,384,147456,807961.0
2072,Ocultar,asm,normal,384,147456,1000666.0
2073,Ocultar,asm,normal,384,147456,1113179.0
2074,Ocultar,asm,normal,384,147456,807210.0
2075,Ocultar,asm,normal,384,147456,1323415.0
2076,Ocultar,asm,normal,384,147456,881094.0
2077,Ocultar,asm,normal,384,147456,806888.0
2078,Ocultar,asm,normal,384,147456,875700.0
2079,Ocultar,asm,normal,384,147456,1028364.0
2080,Ocultar,asm,normal,384,147456,850885.0
2081,Ocultar,asm,normal,384,147456,853139.0
2082,Ocultar,asm,normal,384,147456,896572.0
2083,Ocultar,asm,normal,384,147456,806227.0
2084,Ocultar,asm,normal,384,147456,926123.0
2085,Ocultar,asm,normal,384,147456,850381.0
2086,Ocultar,asm,normal,384,147456,850662.0
2087,Ocultar,asm,normal,384,147456,900228.0
2088,Ocultar,asm,normal,384,147456,895604.0
2089,Ocultar,asm,normal,384,147456,857944.0
2090,Ocultar,asm,normal,384,147456,6689799.0
2091,Ocultar,asm,normal,384,147456,957646.0
2092,Ocultar,asm,normal,384,147456,838150.0
2093,Ocultar,asm,normal,384,147456,807383.0
2094,Ocultar,asm,normal,384,147456,889840.0
2095,Ocultar,asm,normal,384,147456,850012.0
2096,Ocultar,asm,normal,384,147456,927071.0
2097,Ocultar,asm,normal,384,147456,805024.0
2098,Ocultar,asm,normal,384,147456,944860.0
2099,Ocultar,asm,normal,384,147456,849875.0
2100,Ocultar,asm,normal,448,200704,1256224.0
2101,Ocultar,asm,normal,448,200704,1415065.0
2102,Ocultar,asm,normal,448,200704,1224104.0
2103,Ocultar,asm,normal,448,200704,1351566.0
2104,Ocultar,asm,normal,448,200704,1227696.0
2105,Ocultar,asm,normal,448,200704,1183268.0
2106,Ocultar,asm,normal,448,200704,1156466.0
2107,Ocultar,asm,normal,448,200704,1180980.0
2108,Ocultar,asm,normal,448,200704,27199112.0
2109,Ocultar,asm,normal,448,200704,2947902.0
2110,Ocultar,asm,normal,448,200704,1102714.0
2111,Ocultar,asm,normal,448,200704,1156826.0
2112,Ocultar,asm,normal,448,200704,1151869.0
2113,Ocultar,asm,normal,448,200704,1164752.0
2114,Ocultar,asm,normal,448,200704,1159593.0
2115,Ocultar,asm,normal,448,200704,1221670.0
2116,Ocultar,asm,normal,448,200704,1111082.0
2117,Ocultar,asm,normal,448,200704,1094657.0
2118,Ocultar,asm,normal,448,200704,1158333.0
2119,Ocultar,asm,normal,448,200704,1238493.0
2120,Ocultar,asm,normal,448,200704,1369632.0
2121,Ocultar,asm,normal,448,200704,1227082.0
2122,Ocultar,asm,normal,448,200704,1265423.0
2123,Ocultar,asm,normal,448,200704,1424863.0
2124,Ocultar,asm,normal,448,200704,1162221.0
2125,Ocultar,asm,normal,448,200704,1222304.0
2126,Ocultar,asm,normal,448,200704,1322472.0
2127,Ocultar,asm,normal,448,200704,1096302.0
2128,Ocultar,asm,normal,448,200704,1300463.0
2129,Ocultar,asm,normal,448,200704,1099277.0
2130,Ocultar,asm,normal,512,262144,1688167.0
2131,Ocultar,asm,normal,512,262144,1608311.0
2132,Ocultar,asm,normal,512,262144,1568877.0
2133,Ocultar,asm,normal,512,262144,1691474.0
2134,Ocultar,asm,normal,512,262144,1518106.0
2135,Ocultar,asm,normal,512,262144,1562561.0
2136,Ocultar,asm,normal,512,262144,1581110.0
2137,Ocultar,asm,normal,512,262144,1483274.0
2138,Ocultar,asm,normal,512,262144,1663375.0
2139,Ocultar,asm,normal,512,262144,1439119.0
2140,Ocultar,asm,normal,512,262144,1438437.0
2141,Ocultar,asm,normal,512,262144,1829368.0
2142,Ocultar,asm,normal,512,262144,1620797.0
2143,Ocultar,asm,normal,512,262144,1518606.0
2144,Ocultar,asm,normal,512,262144,1437264.0
2145,Ocultar,asm,normal,512,262144,1705334.0
2146,Ocultar,asm,normal,512,262144,1667049.0
2147,Ocultar,asm,normal,512,262144,1699519.0
2148,Ocultar,asm,normal,512,262144,1619660.0
2149,Ocultar,asm,normal,512,262144,1696889.0
2150,Ocultar,asm,normal,512,262144,1661722.0
