,Zigzag,Lenguaje,Técnica,Resolucion,Píxeles,Ciclos
384,Zigzag,asm,normal,832,692224,4387966.0
385,Zigzag,asm,normal,832,692224,5102349.0
386,Zigzag,asm,normal,832,692224,4488022.0
387,Zigzag,asm,normal,832,692224,4422772.0
388,Zigzag,asm,normal,832,692224,4826867.0
389,Zigzag,asm,normal,832,692224,4745283.0
390,Zigzag,asm,normal,896,802816,11520281.0
391,Zigzag,asm,normal,896,802816,24596796.0
392,Zigzag,asm,normal,896,802816,5231252.0
393,Zigzag,asm,normal,896,802816,5288694.0
394,Zigzag,asm,normal,896,802816,5077764.0
395,Zigzag,asm,normal,896,802816,5484150.0
396,Zigzag,asm,normal,896,802816,5475200.0
397,Zigzag,asm,normal,896,802816,5757050.0
398,Zigzag,asm,normal,896,802816,5347028.0
399,Zigzag,asm,normal,896,802816,7362043.0
400,Zigzag,asm,normal,896,802816,5121210.0
401,Zigzag,asm,normal,896,802816,5169407.0
402,Zigzag,asm,normal,896,802816,5100200.0
403,Zigzag,asm,normal,896,802816,5293516.0
404,Zigzag,asm,normal,896,802816,5067022.0
405,Zigzag,asm,normal,896,802816,5340448.0
406,Zigzag,asm,normal,896,802816,5939067.0
407,Zigzag,asm,normal,896,802816,5249381.0
408,Zigzag,asm,normal,896,802816,5226092.0
409,Zigzag,asm,normal,896,802816,5395705.0
410,Zigzag,asm,normal,896,802816,10251918.0
411,Zigzag,asm,normal,896,802816,5397938.0
412,Zigzag,asm,normal,896,802816,5115511.0
413,Zigzag,asm,normal,896,802816,4987679.0
414,Zigzag,asm,normal,896,802816,5101889.0
415,Zigzag,asm,normal,896,802816,5243437.0
416,Zigzag,asm,normal,896,802816,4973798.0
417,Zigzag,asm,normal,896,802816,5594271.0
418,Zigzag,asm,normal,896,802816,5360156.0
419,Zigzag,asm,normal,896,802816,19335744.0
420,Zigzag,asm,normal,960,921600,6206224.0
421,Zigzag,asm,normal,960,921600,6312619.0
422,Zigzag,asm,normal,960,921600,5995128.0
423,Zigzag,asm,normal,960,921600,5750786.0
424,Zigzag,asm,normal,960,921600,6112832.0
425,Zigzag,asm,normal,960,921600,6127929.0
426,Zigzag,asm,normal,960,921600,5950097.0
427,Zigzag,asm,normal,960,921600,12453164.0
428,Zigzag,asm,normal,960,921600,6097995.0
429,Zigzag,asm,normal,960,921600,5786440.0
430,Zigzag,asm,normal,960,921600,6122707.0
431,Zigzag,asm,normal,960,921600,7768768.0
432,Zigzag,asm,normal,960,921600,6170578.0
433,Zigzag,asm,normal,960,921600,16665919.0
434,Zigzag,asm,normal,960,921600,6843915.0
435,Zigzag,asm,normal,960,921600,18406272.0
436,Zigzag,asm,normal,960,921600,5940901.0
437,Zigzag,asm,normal,960,921600,6533389.0
438,Zigzag,asm,normal,960,921600,6138938.0
439,Zigzag,asm,normal,960,921600,6512279.0
440,Zigzag,asm,normal,960,921600,5780961.0
441,Zigzag,asm,normal,960,921600,7022188.0
442,Zigzag,asm,normal,960,921600,5957188.0
443,Zigzag,asm,normal,960,921600,5939196.0
444,Zigzag,asm,normal,960,921600,5875493.0
445,Zigzag,asm,normal,960,921600,20164392.0
446,Zigzag,asm,normal,960,921600,5899454.0
447,Zigzag,asm,normal,960,921600,6359821.0
448,Zigzag,asm,normal,960,921600,5965540.0
449,Zigzag,asm,normal,960,921600,6251743.0
450,Zigzag,asm,normal,1024,1048576,7283250.0
451,Zigzag,asm,normal,1024,1048576,7379528.0
452,Zigzag,asm,normal,1024,1048576,32137768.0
453,Zigzag,asm,normal,1024,1048576,7787693.0
454,Zigzag,asm,normal,1024,1048576,8441760.0
455,Zigzag,asm,normal,1024,1048576,7317892.0
456,Zigzag,asm,normal,1024,1048576,7651452.0
457,Zigzag,asm,normal,1024,1048576,7700660.0
458,Zigzag,asm,normal,1024,1048576,7378595.0
459,Zigzag,asm,normal,1024,1048576,7295651.0
460,Zigzag,asm,normal,1024,1048576,7536212.0
461,Zigzag,asm,normal,1024,1048576,7244544.0
462,Zigzag,asm,normal,1024,1048576,7249021.0
463,Zigzag,asm,normal,1024,1048576,7303070.0
464,Zigzag,asm,normal,1024,1048576,7278391.0
465,Zigzag,asm,normal,1024,1048576,7354977.0
466,Zigzag,asm,normal,1024,1048576,7784626.0
467,Zigzag,asm,normal,1024,1048576,7351740.0
468,Zigzag,asm,normal,1024,1048576,21660604.0
469,Zigzag,asm,normal,1024,1048576,7719642.0
470,Zigzag,asm,normal,1024,1048576,7373225.0
471,Zigzag,asm,normal,1024,1048576,7524036.0
472,Zigzag,asm,normal,1024,1048576,7258759.0
473,Zigzag,asm,normal,1024,1048576,7883817.0
474,Zigzag,asm,normal,1024,1048576,7318774.0
475,Zigzag,asm,normal,1024,1048576,7821136.0
476,Zigzag,asm,normal,1024,1048576,7313544.0
477,Zigzag,asm,normal,1024,1048576,16758462.0
478,Zigzag,asm,normal,1024,1048576,9293860.0
479,Zigzag,asm,normal,1024,1048576,15655482.0
480,Zigzag,asm,convert,64,4096,37389.0
481,Zigzag,asm,convert,64,4096,36448.0
482,Zigzag,asm,convert,64,4096,47537.0
483,Zigzag,asm,convert,64,4096,39280.0
484,Zigzag,asm,convert,64,4096,40287.0
485,Zigzag,asm,convert,64,4096,38089.0
486,Zigzag,asm,convert,64,4096,41361.0
487,Zigzag,asm,convert,64,4096,39357.0
488,Zigzag,asm,convert,64,4096,36820.0
489,Zigzag,asm,convert,64,4096,36549.0
490,Zigzag,asm,convert,64,4096,39921.0
491,Zigzag,asm,convert,64,4096,39066.0
492,Zigzag,asm,convert,64,4096,38536.0
493,Zigzag,asm,convert,64,4096,38661.0
494,Zigzag,asm,convert,64,4096,36314.0
495,Zigzag,asm,convert,64,4096,37442.0
496,Zigzag,asm,convert,64,4096,35953.0
497,Zigzag,asm,convert,64,4096,35998.0
498,Zigzag,asm,convert,64,4096,35980.0
499,Zigzag,asm,convert,64,4096,36975.0
500,Zigzag,asm,convert,64,4096,249300.0
501,Zigzag,asm,convert,64,4096,38726.0
502,Zigzag,asm,convert,64,4096,39218.0
503,Zigzag,asm,convert,64,4096,40427.0
504,Zigzag,asm,convert,64,4096,38634.0
505,Zigzag,asm,convert,64,4096,37508.0
506,Zigzag,asm,convert,64,4096,37061.0
507,Zigzag,asm,convert,64,4096,37371.0
508,Zigzag,asm,convert,64,4096,40831.0
509,Zigzag,asm,convert,64,4096,39346.0
510,Zigzag,asm,convert,128,16384,162036.0
511,Zigzag,asm,convert,128,16384,159466.0
512,Zigzag,asm,convert,128,16384,148502.0
513,Zigzag,asm,convert,128,16384,157172.0
514,Zigzag,asm,convert,128,16384,159165.0
515,Zigzag,asm,convert,128,16384,156651.0
516,Zigzag,asm,convert,128,16384,156514.0
517,Zigzag,asm,convert,128,16384,157774.0
518,Zigzag,asm,convert,128,16384,160041.0
519,Zigzag,asm,convert,128,16384,160604.0
520,Zigzag,asm,convert,128,16384,148135.0
521,Zigzag,asm,convert,128,16384,160708.0
522,Zigzag,asm,convert,128,16384,157813.0
523,Zigzag,asm,convert,128,16384,159094.0
524,Zigzag,asm,convert,128,16384,149321.0
525,Zigzag,asm,convert,128,16384,161116.0
526,Zigzag,asm,convert,128,16384,149993.0
527,Zigzag,asm,convert,128,16384,156812.0
528,Zigzag,asm,convert,128,16384,162435.0
529,Zigzag,asm,convert,128,16384,199053.0
530,Zigzag,asm,convert,128,16384,157179.0
531,Zigzag,asm,convert,128,16384,150143.0
532,Zigzag,asm,convert,128,16384,152886.0
533,Zigzag,asm,convert,128,16384,158266.0
534,Zigzag,asm,convert,128,16384,148865.0
535,Zigzag,asm,convert,128,16384,555052.0
536,Zigzag,asm,convert,128,16384,150676.0
537,Zigzag,asm,convert,128,16384,194224.0
538,Zigzag,asm,convert,128,16384,156389.0
539,Zigzag,asm,convert,128,16384,519013.0
540,Zigzag,asm,convert,192,36864,314193.0
541,Zigzag,asm,convert,192,36864,295894.0
542,Zigzag,asm,convert,192,36864,312242.0
543,Zigzag,asm,convert,192,36864,296538.0
544,Zigzag,asm,convert,192,36864,295719.0
545,Zigzag,asm,convert,192,36864,311941.0
546,Zigzag,asm,convert,192,36864,297974.0
547,Zigzag,asm,convert,192,36864,295927.0
548,Zigzag,asm,convert,192,36864,1199386.0
549,Zigzag,asm,convert,192,36864,296002.0
550,Zigzag,asm,convert,192,36864,351350.0
551,Zigzag,asm,convert,192,36864,312170.0
552,Zigzag,asm,convert,192,36864,312098.0
553,Zigzag,asm,convert,192,36864,295966.0
554,Zigzag,asm,convert,192,36864,806870.0
555,Zigzag,asm,convert,192,36864,298835.0
556,Zigzag,asm,convert,192,36864,296133.0
557,Zigzag,asm,convert,192,36864,340204.0
558,Zigzag,asm,convert,192,36864,296130.0
559,Zigzag,asm,convert,192,36864,315012.0
560,Zigzag,asm,convert,192,36864,298813.0
