,Zigzag,Lenguaje,Técnica,Resolucion,Píxeles,Ciclos
244,Zigzag,asm,normal,576,331776,2175414.0
245,Zigzag,asm,normal,576,331776,23329732.0
246,Zigzag,asm,normal,576,331776,2083143.0
247,Zigzag,asm,normal,576,331776,2108850.0
248,Zigzag,asm,normal,576,331776,2149127.0
249,Zigzag,asm,normal,576,331776,2235855.0
250,Zigzag,asm,normal,576,331776,2234407.0
251,Zigzag,asm,normal,576,331776,2165907.0
252,Zigzag,asm,normal,576,331776,2155278.0
253,Zigzag,asm,normal,576,331776,2063317.0
254,Zigzag,asm,normal,576,331776,2147667.0
255,Zigzag,asm,normal,576,331776,1936259.0
256,Zigzag,asm,normal,576,331776,2141455.0
257,Zigzag,asm,normal,576,331776,2232762.0
258,Zigzag,asm,normal,576,331776,2171983.0
259,Zigzag,asm,normal,576,331776,3001559.0
260,Zigzag,asm,normal,576,331776,1963214.0
261,Zigzag,asm,normal,576,331776,2213498.0
262,Zigzag,asm,normal,576,331776,1935056.0
263,Zigzag,asm,normal,576,331776,2307033.0
264,Zigzag,asm,normal,576,331776,2131828.0
265,Zigzag,asm,normal,576,331776,2014232.0
266,Zigzag,asm,normal,576,331776,2112078.0
267,Zigzag,asm,normal,576,331776,2066397.0
268,Zigzag,asm,normal,576,331776,11278921.0
269,Zigzag,asm,normal,576,331776,2074791.0
270,Zigzag,asm,normal,640,409600,2617652.0
271,Zigzag,asm,normal,640,409600,7100748.0
272,Zigzag,asm,normal,640,409600,2990172.0
273,Zigzag,asm,normal,640,409600,2808178.0
274,Zigzag,asm,normal,640,409600,2797126.0
275,Zigzag,asm,normal,640,409600,2669209.0
276,Zigzag,asm,normal,640,409600,9179619.0
277,Zigzag,asm,normal,640,409600,2609177.0
278,Zigzag,asm,normal,640,409600,2526684.0
279,Zigzag,asm,normal,640,409600,2499833.0
280,Zigzag,asm,normal,640,409600,2677713.0
281,Zigzag,asm,normal,640,409600,2524882.0
282,Zigzag,asm,normal,640,409600,2682519.0
283,Zigzag,asm,normal,640,409600,3095665.0
284,Zigzag,asm,normal,640,409600,2348250.0
285,Zigzag,asm,normal,640,409600,2515746.0
286,Zigzag,asm,normal,640,409600,2399603.0
287,Zigzag,asm,normal,640,409600,2469364.0
288,Zigzag,asm,normal,640,409600,2525052.0
289,Zigzag,asm,normal,640,409600,2558101.0
290,Zigzag,asm,normal,640,409600,2582537.0
291,Zigzag,asm,normal,640,409600,2657453.0
292,Zigzag,asm,normal,640,409600,14678865.0
293,Zigzag,asm,normal,640,409600,2571353.0
294,Zigzag,asm,normal,640,409600,2400863.0
295,Zigzag,asm,normal,640,409600,2943622.0
296,Zigzag,asm,normal,640,409600,2502393.0
297,Zigzag,asm,normal,640,409600,2421157.0
298,Zigzag,asm,normal,640,409600,2591769.0
299,Zigzag,asm,normal,640,409600,2517894.0
300,Zigzag,asm,normal,704,495616,3115850.0
301,Zigzag,asm,normal,704,495616,4071158.0
302,Zigzag,asm,normal,704,495616,3154224.0
303,Zigzag,asm,normal,704,495616,3064323.0
304,Zigzag,asm,normal,704,495616,3323270.0
305,Zigzag,asm,normal,704,495616,3029788.0
306,Zigzag,asm,normal,704,495616,3054577.0
307,Zigzag,asm,normal,704,495616,2981997.0
308,Zigzag,asm,normal,704,495616,3178315.0
309,Zigzag,asm,normal,704,495616,3035849.0
310,Zigzag,asm,normal,704,495616,2942904.0
311,Zigzag,asm,normal,704,495616,3187320.0
312,Zigzag,asm,normal,704,495616,3072217.0
313,Zigzag,asm,normal,704,495616,3054091.0
314,Zigzag,asm,normal,704,495616,3237595.0
315,Zigzag,asm,normal,704,495616,3104528.0
316,Zigzag,asm,normal,704,495616,3179463.0
317,Zigzag,asm,normal,704,495616,3046671.0
318,Zigzag,asm,normal,704,495616,3220070.0
319,Zigzag,asm,normal,704,495616,3384295.0
320,Zigzag,asm,normal,704,495616,3439153.0
321,Zigzag,asm,normal,704,495616,3112135.0
322,Zigzag,asm,normal,704,495616,3050452.0
323,Zigzag,asm,normal,704,495616,3301719.0
324,Zigzag,asm,normal,704,495616,3357329.0
325,Zigzag,asm,normal,704,495616,3130934.0
326,Zigzag,asm,normal,704,495616,3214381.0
327,Zigzag,asm,normal,704,495616,3234827.0
328,Zigzag,asm,normal,704,495616,3031236.0
329,Zigzag,asm,normal,704,495616,3057618.0
330,Zigzag,asm,normal,768,589824,3894666.0
331,Zigzag,asm,normal,768,589824,3843894.0
332,Zigzag,asm,normal,768,589824,3697901.0
333,Zigzag,asm,normal,768,589824,3724384.0
334,Zigzag,asm,normal,768,589824,3702035.0
335,Zigzag,asm,normal,768,589824,3692494.0
336,Zigzag,asm,normal,768,589824,3846309.0
337,Zigzag,asm,normal,768,589824,4067395.0
338,Zigzag,asm,normal,768,589824,3616903.0
339,Zigzag,asm,normal,768,589824,3592677.0
340,Zigzag,asm,normal,768,589824,3729529.0
341,Zigzag,asm,normal,768,589824,3613254.0
342,Zigzag,asm,normal,768,589824,4590799.0
343,Zigzag,asm,normal,768,589824,4004219.0
344,Zigzag,asm,normal,768,589824,4136820.0
345,Zigzag,asm,normal,768,589824,3766301.0
346,Zigzag,asm,normal,768,589824,3988704.0
347,Zigzag,asm,normal,768,589824,4176770.0
348,Zigzag,asm,normal,768,589824,3784224.0
349,Zigzag,asm,normal,768,589824,3671819.0
350,Zigzag,asm,normal,768,589824,3630006.0
351,Zigzag,asm,normal,768,589824,3992006.0
352,Zigzag,asm,normal,768,589824,4285436.0
353,Zigzag,asm,normal,768,589824,3725826.0
354,Zigzag,asm,normal,768,589824,4087643.0
355,Zigzag,asm,normal,768,589824,3734596.0
356,Zigzag,asm,normal,768,589824,3755845.0
357,Zigzag,asm,normal,768,589824,3820016.0
358,Zigzag,asm,normal,768,589824,3626974.0
359,Zigzag,asm,normal,768,589824,3628514.0
360,Zigzag,asm,normal,832,692224,4741016.0
361,Zigzag,asm,normal,832,692224,4242503.0
362,Zigzag,asm,normal,832,692224,4383201.0
363,Zigzag,asm,normal,832,692224,4577013.0
364,Zigzag,asm,normal,832,692224,5044280.0
365,Zigzag,asm,normal,832,692224,4370791.0
366,Zigzag,asm,normal,832,692224,4506472.0
367,Zigzag,asm,normal,832,692224,4258848.0
368,Zigzag,asm,normal,832,692224,4369132.0
